"","Event_ID","Incid_Type","Asmnt_Type","BurnBndAc","BurnBndLat","BurnBndLon","Ig_Date","Comment","IG_DATE","IG_YEAR","IG_MONTH","IG_DAY","closestStnDist_TMIN","closestStnID_TMIN","closestStnLong_TMIN","closestStnLat_TMIN"
"17743","OK3652109690520110310","Wildfire","Initial (SS)",2144,36.524,-96.903,"2011-03-10","",2011-03-10,2011,3,10,14.4007058957263,"USC00347390",-96.7439,36.5044
"17744","OK3652309664120110323","Wildfire","Initial (SS)",10411,36.486,-96.597,"2011-03-23","",2011-03-23,2011,3,23,13.3047797583964,"USC00347390",-96.7439,36.5044
"17745","OK3654909629220110323","Wildfire","Initial (SS)",2061,36.554,-96.288,"2011-03-23","New actively burning fire visible adjacent to this burn in post-fire scene",2011-03-23,2011,3,23,13.8722103470397,"USC00346935",-96.3472,36.6692
"17746","OK3655209647520110412","Prescribed Fire","Initial (SS)",20738,36.556,-96.465,"2011-04-12","",2011-04-12,2011,4,12,16.4192317242962,"USC00346935",-96.3472,36.6692
"17747","OK3655309602720110506","Prescribed Fire","Initial",2057,36.554,-96.031,"2011-05-06","",2011-05-06,2011,5,6,23.2074396808653,"USC00340546",-96.0117,36.7619
"17748","OK3656109861120110411","Prescribed Fire","Initial",1094,36.564,-98.608,"2011-04-11","",2011-04-11,2011,4,11,18.4217987261518,"USC00340198",-98.7094,36.7081
"17749","OK3656209625520110506","Prescribed Fire","Initial (SS)",3321,36.563,-96.251,"2011-05-06","",2011-05-06,2011,5,6,14.6166443187911,"USC00346935",-96.3472,36.6692
"17750","OK3656809638120110412","Prescribed Fire","Initial (SS)",6747,36.569,-96.378,"2011-04-12","",2011-04-12,2011,4,12,11.4886768487061,"USC00346935",-96.3472,36.6692
"17751","OK3657609579620110506","Prescribed Fire","Initial (SS)",18155,36.566,-95.795,"2011-05-06","",2011-05-06,2011,5,6,29.1547530643971,"USC00340546",-96.0117,36.7619
"17752","OK3657909606820110311","Wildfire","Initial (SS)",2641,36.595,-96.058,"2011-03-11","Adjacent to other burns of similar epoch",2011-03-11,2011,3,11,19.0335209773312,"USC00340546",-96.0117,36.7619
"17753","OK3659109561620110413","Prescribed Fire","Initial",1703,36.591,-95.617,"2011-04-13","",2011-04-13,2011,4,13,30.0645407432009,"USC00341828",-95.5808,36.3225
"17754","OK3659409684020110411","Prescribed Fire","Initial",2672,36.596,-96.837,"2011-04-11","",2011-04-11,2011,4,11,13.1640718560069,"USC00347390",-96.7439,36.5044
"17755","OK3660709571720110506","Prescribed Fire","Initial (SS)",2106,36.605,-95.715,"2011-05-06","",2011-05-06,2011,5,6,31.7274582520123,"USC00340546",-96.0117,36.7619
"17756","OK3662309663520110506","Prescribed Fire","Initial",10310,36.626,-96.646,"2011-05-06","",2011-05-06,2011,5,6,16.1200010700316,"USC00347390",-96.7439,36.5044
"17757","OK3663709626720110301","Wildfire","Initial (SS)",1052,36.615,-96.277,"2011-03-01","",2011-03-01,2011,3,1,8.70172961739024,"USC00346935",-96.3472,36.6692
"17758","OK3664009648920110506","Prescribed Fire","Initial (SS)",1928,36.64,-96.489,"2011-05-06","",2011-05-06,2011,5,6,13.0741217057832,"USC00346935",-96.3472,36.6692
"17759","OK3665009615220110412","Prescribed Fire","Initial",10039,36.656,-96.152,"2011-04-12","",2011-04-12,2011,4,12,16.8080327955626,"USW00003959",-96.0261,36.7683
"17760","OK3665709618020110506","Prescribed Fire","Initial",1316,36.656,-96.181,"2011-05-06","",2011-05-06,2011,5,6,14.9136882889442,"USC00346935",-96.3472,36.6692
"17761","OK3665809605820110506","Prescribed Fire","Initial",1122,36.658,-96.056,"2011-05-06","",2011-05-06,2011,5,6,12.2231071678531,"USC00340546",-96.0117,36.7619
"17762","OK3666709676920110411","Prescribed Fire","Initial",7213,36.666,-96.769,"2011-04-11","",2011-04-11,2011,4,11,18.1286219306608,"USC00347390",-96.7439,36.5044
"17763","OK3667009668220110506","Prescribed Fire","Initial",2369,36.666,-96.684,"2011-05-06","",2011-05-06,2011,5,6,18.7691540735339,"USC00347390",-96.7439,36.5044
"17764","OK3667309645120110412","Prescribed Fire","Initial (SS)",5277,36.672,-96.457,"2011-04-12","",2011-04-12,2011,4,12,9.80871993257168,"USC00346935",-96.3472,36.6692
"17765","OK3669009603920110412","Prescribed Fire","Initial",4562,36.692,-96.039,"2011-04-12","",2011-04-12,2011,4,12,8.15356769524874,"USC00340546",-96.0117,36.7619
"17766","OK3669009610720110506","Prescribed Fire","Initial",2137,36.692,-96.109,"2011-05-06","",2011-05-06,2011,5,6,11.2626150456843,"USW00003959",-96.0261,36.7683
"17767","OK3670109661320110411","Prescribed Fire","Initial",2015,36.702,-96.611,"2011-04-11","",2011-04-11,2011,4,11,23.8308206771438,"USC00346935",-96.3472,36.6692
"17768","OK3670609529420110413","Prescribed Fire","Initial",2102,36.707,-95.296,"2011-04-13","",2011-04-13,2011,4,13,23.060241734789,"USC00349203",-95.1322,36.5469
"17769","OK3670609624120110506","Prescribed Fire","Initial (SS)",1709,36.708,-96.24,"2011-05-06","",2011-05-06,2011,5,6,10.4989768807835,"USC00346935",-96.3472,36.6692
"17770","OK3670909611020110412","Prescribed Fire","Initial",1830,36.707,-96.107,"2011-04-12","",2011-04-12,2011,4,12,9.93234357760031,"USW00003959",-96.0261,36.7683
"17771","OK3671509664720110411","Prescribed Fire","Initial",2334,36.714,-96.65,"2011-04-11","",2011-04-11,2011,4,11,24.7954623526038,"USC00347390",-96.7439,36.5044
"17772","OK3671609629520110506","Prescribed Fire","Initial (SS)",1150,36.716,-96.294,"2011-05-06","",2011-05-06,2011,5,6,7.04926081152659,"USC00346935",-96.3472,36.6692
"17773","OK3672909655120110411","Prescribed Fire","Initial (SS)",7678,36.73,-96.548,"2011-04-11","",2011-04-11,2011,4,11,19.1575820953194,"USC00346935",-96.3472,36.6692
"17774","OK3673009636520110506","Prescribed Fire","Initial (SS)",5203,36.728,-96.359,"2011-05-06","",2011-05-06,2011,5,6,6.62978529940325,"USC00346935",-96.3472,36.6692
"17775","OK3673709664620110506","Prescribed Fire","Initial",1025,36.738,-96.647,"2011-05-06","",2011-05-06,2011,5,6,27.4075540041106,"USC00347390",-96.7439,36.5044
"17776","OK3673809642120110506","Prescribed Fire","Initial (SS)",3826,36.737,-96.417,"2011-05-06","",2011-05-06,2011,5,6,9.78634977304838,"USC00346935",-96.3472,36.6692
"17777","OK3675309612920110506","Prescribed Fire","Initial",1150,36.755,-96.128,"2011-05-06","",2011-05-06,2011,5,6,9.20743370490545,"USW00003959",-96.0261,36.7683
"17778","OK3676709635020110506","Prescribed Fire","Initial (SS)",1652,36.767,-96.351,"2011-05-06","",2011-05-06,2011,5,6,10.8923390252044,"USC00346935",-96.3472,36.6692
"17779","OK3677809663120110807","Wildfire","Initial (SS)",1040,36.801,-96.602,"2011-08-07","",2011-08-07,2011,8,7,27.0551233164549,"USC00346935",-96.3472,36.6692
"17780","OK3678509535420110413","Prescribed Fire","Initial",8481,36.779,-95.356,"2011-04-13","",2011-04-13,2011,4,13,32.6641249953534,"USC00349203",-95.1322,36.5469
"17781","OK3679909822220110310","Wildfire","Initial (SS)",1190,36.792,-98.221,"2011-03-10","",2011-03-10,2011,3,10,9.581531392829,"USC00343740",-98.1331,36.7425
"17782","OK3680509651920110506","Prescribed Fire","Initial (SS)",16982,36.811,-96.517,"2011-05-06","",2011-05-06,2011,5,6,21.8771757841009,"USC00346935",-96.3472,36.6692
"17783","OK3680609677620110506","Prescribed Fire","Initial",4564,36.809,-96.779,"2011-05-06","",2011-05-06,2011,5,6,15.3350318731884,"USC00346282",-96.9103,36.8981
"17784","OK3681309642220110506","Prescribed Fire","Initial (SS)",1219,36.815,-96.42,"2011-05-06","",2011-05-06,2011,5,6,17.4813908748066,"USC00346935",-96.3472,36.6692
"17785","OK3681409579620110412","Prescribed Fire","Initial (SS)",44560,36.822,-95.8,"2011-04-12","",2011-04-12,2011,4,12,20.0230905814712,"USC00340546",-96.0117,36.7619
"17786","OK3683309896720110603","Wildfire","Initial (SS)",4138,36.884,-98.966,"2011-06-03","None",2011-06-03,2011,6,3,12.1285838317388,"USC00343660",-99.0108,36.9869
"17787","OK3683909547020110413","Prescribed Fire","Initial",12466,36.842,-95.473,"2011-04-13","",2011-04-13,2011,4,13,28.3856008531681,"USC00141673",-95.6356,37.0614
"17788","OK3684009666020110411","Prescribed Fire","Initial",1171,36.842,-96.657,"2011-04-11","Excluded neighboring burned area--separated by distinct break",2011-04-11,2011,4,11,23.4062548505384,"USC00346282",-96.9103,36.8981
"17789","OK3684209605620110506","Prescribed Fire","Initial",1859,36.844,-96.06,"2011-05-06","",2011-05-06,2011,5,6,8.95221032606195,"USW00003959",-96.0261,36.7683
"17790","OK3684809631020110506","Prescribed Fire","Initial (SS)",1126,36.849,-96.31,"2011-05-06","",2011-05-06,2011,5,6,20.2883693356935,"USC00346935",-96.3472,36.6692
"17791","OK3685609619120110506","Prescribed Fire","Initial (SS)",1265,36.853,-96.189,"2011-05-06","",2011-05-06,2011,5,6,17.3114426853277,"USW00003959",-96.0261,36.7683
"17792","OK3685609657520110506","Prescribed Fire","Initial",1171,36.855,-96.576,"2011-05-06","",2011-05-06,2011,5,6,29.0541434445119,"USC00346935",-96.3472,36.6692
"17793","OK3687309625920110412","Prescribed Fire","Initial (SS)",30151,36.869,-96.265,"2011-04-12","",2011-04-12,2011,4,12,23.4183832251203,"USC00346935",-96.3472,36.6692
"17794","OK3688109608120110412","Prescribed Fire","Initial",10475,36.877,-96.076,"2011-04-12","",2011-04-12,2011,4,12,12.8915946281155,"USW00003959",-96.0261,36.7683
"17795","OK3688309677720110411","Prescribed Fire","Initial",9175,36.879,-96.774,"2011-04-11","",2011-04-11,2011,4,11,12.3201829929073,"USC00346282",-96.9103,36.8981
"17796","OK3689509670220110411","Prescribed Fire","Initial",4552,36.898,-96.707,"2011-04-11","",2011-04-11,2011,4,11,18.0983505621585,"USC00346282",-96.9103,36.8981
"17797","OK3689809599820110412","Prescribed Fire","Initial",1739,36.899,-96,"2011-04-12","",2011-04-12,2011,4,12,14.7341434634926,"USW00003959",-96.0261,36.7683
"17798","OK3690609692120110411","Prescribed Fire","Initial",3230,36.905,-96.919,"2011-04-11","",2011-04-11,2011,4,11,1.09077022500507,"USC00346282",-96.9103,36.8981
"17799","OK3690709654220110506","Prescribed Fire","Initial",6944,36.902,-96.539,"2011-05-06","",2011-05-06,2011,5,6,31.0483032766644,"USC00346935",-96.3472,36.6692
"17800","OK3691609552420110413","Prescribed Fire","Initial",12901,36.914,-95.524,"2011-04-13","",2011-04-13,2011,4,13,19.175777558196,"USC00141673",-95.6356,37.0614
"17801","OK3692709599520110506","Prescribed Fire","Initial",3208,36.93,-95.994,"2011-05-06","",2011-05-06,2011,5,6,18.2260899314633,"USW00003959",-96.0261,36.7683
"17802","OK3693209662920110506","Prescribed Fire","Initial",1053,36.931,-96.631,"2011-05-06","",2011-05-06,2011,5,6,25.1270447896534,"USC00346282",-96.9103,36.8981
"17803","OK3693709646520110411","Prescribed Fire","Initial (SS)",65406,36.929,-96.476,"2011-04-11","",2011-04-11,2011,4,11,31.1163563037336,"USC00346935",-96.3472,36.6692
"17804","OK3694909605820110506","Prescribed Fire","Initial",1645,36.949,-96.06,"2011-05-06","",2011-05-06,2011,5,6,20.3408105328343,"USW00003959",-96.0261,36.7683
"17805","OK3695809674620110411","Prescribed Fire","Initial",5228,36.963,-96.747,"2011-04-11","",2011-04-11,2011,4,11,16.2281351822433,"USC00346282",-96.9103,36.8981
"17806","OK3696809672920110506","Prescribed Fire","Initial",1325,36.974,-96.729,"2011-05-06","",2011-05-06,2011,5,6,18.210527960529,"USC00346282",-96.9103,36.8981
"17807","OK3697109613320110412","Prescribed Fire","Initial (SS)",4139,36.973,-96.137,"2011-04-12","",2011-04-12,2011,4,12,18.1291571543643,"USC00147305",-96.18,37.1322
"17808","OK3697209675920110506","Prescribed Fire","Initial",1984,36.974,-96.758,"2011-05-06","",2011-05-06,2011,5,6,15.9696413753801,"USC00346282",-96.9103,36.8981
"17809","OK3698209607320110412","Prescribed Fire","Initial",5075,36.984,-96.076,"2011-04-12","",2011-04-12,2011,4,12,18.9083952882331,"USC00147305",-96.18,37.1322
"17810","OK3698809667920110411","Prescribed Fire","Initial",1308,36.986,-96.679,"2011-04-11","",2011-04-11,2011,4,11,22.7869613939224,"USC00346282",-96.9103,36.8981
"17811","OK3699909657820110310","Wildfire","Initial (SS)",1669,36.994,-96.59,"2011-03-10","",2011-03-10,2011,3,10,30.430131094963,"USC00346282",-96.9103,36.8981
"17812","OK3700409661720110411","Prescribed Fire","Initial",5940,37.003,-96.615,"2011-04-11","",2011-04-11,2011,4,11,28.7487925084777,"USC00346282",-96.9103,36.8981
"17813","OK3701909608920110412","Prescribed Fire","Initial",1747,37.017,-96.092,"2011-04-12","",2011-04-12,2011,4,12,15.0180896945414,"USC00147305",-96.18,37.1322
"17814","OR4224511849220110915","Wildfire","Initial",2275,42.245,-118.51,"2011-09-15","",2011-09-15,2011,9,15,13.827242700554,"USC00352876",-118.6758,42.2642
"17815","OR4235811722120110824","Wildfire","Initial",4319,42.324,-117.189,"2011-08-24","",2011-08-24,2011,8,24,54.0140417337345,"USS0016G01S",-116.9,42.76
"17816","OR4255711905020111001","Wildfire","Initial",5560,42.523,-119.078,"2011-10-01","",2011-10-01,2011,10,1,35.7183513482683,"USC00356853",-118.8778,42.8081
"17817","OR4264611760220110915","Wildfire","Initial",1029,42.654,-117.598,"2011-09-15","",2011-09-15,2011,9,15,22.9344736126439,"USW00094107",-117.8644,42.5906
"17818","OR4268311872620110825","Wildfire","Initial",2172,42.687,-118.746,"2011-08-25","",2011-08-25,2011,8,25,8.37619520496759,"USS0018G01S",-118.69,42.75
"17819","OR4289811760220110806","Wildfire","Initial",1743,42.91,-117.59,"2011-08-06","",2011-08-06,2011,8,6,7.85851689671476,"USC00357310",-117.6569,42.8592
"17820","OR4293611856020111001","Prescribed Fire","Initial (SS)",7327,42.96,-118.551,"2011-10-01","Burn Boundary surrounds OR4298311853820110825",2011-10-01,2011,10,1,25.983801357816,"USS0018G01S",-118.69,42.75
"17821","OR4296711776020110731","Wildfire","Initial",6284,43.001,-117.793,"2011-07-31","",2011-07-31,2011,7,31,19.2931476470399,"USC00357310",-117.6569,42.8592
"17822","OR4298311853820110825","Wildfire","Initial",1799,42.99,-118.54,"2011-08-25","",2011-08-25,2011,8,25,29.386192230201,"USS0018G01S",-118.69,42.75
"17823","OR4300312219820110820","Wildfire","Extended",1343,43.004,-122.21,"2011-08-20","",2011-08-20,2011,8,20,13.3495302891179,"USC00351946",-122.1339,42.8978
"17824","OR4306511751920110806","Wildfire","Initial",14064,43.048,-117.433,"2011-08-06","",2011-08-06,2011,8,6,13.8178527574925,"USC00352135",-117.3389,42.9447
"17825","OR4309711823520110825","Wildfire","Initial",5976,43.068,-118.234,"2011-08-25","Fire was remapped from or4309711823520110724.  Fire boundary was edited from it to get rid of many unburned areas.  No high severity was identified, area was mostly shrubland.",2011-08-25,2011,8,25,42.6202607890152,"USC00357208",-118.2244,43.4508
"17826","OR4330012051720110908","Wildfire","Initial",1633,43.183,-120.331,"2011-09-08","",2011-09-08,2011,9,8,36.3235653932315,"USC00350118",-119.9933,42.9694
"17827","OR4347112095920110908","Wildfire","Initial",2022,43.488,-120.964,"2011-09-08","",2011-09-08,2011,9,8,16.1953492377415,"USC00353029",-121.0517,43.3572
"17828","OR4391611746120110825","Wildfire","Initial",1220,43.916,-117.454,"2011-08-25","",2011-08-25,2011,8,25,18.3450926293743,"USC00358797",-117.2439,43.9814
"17829","OR4431411944320111001","Wildfire","Initial (SS)",1137,44.304,-119.423,"2011-10-01","none",2011-10-01,2011,10,1,32.4884251011408,"USS0019E07S",-119.02,44.26
"17830","OR4435212182320110828","Wildfire","Extended",6866,44.362,-121.867,"2011-08-28","",2011-08-28,2011,8,28,6.48050531944689,"USS0021E06S",-121.86,44.42
"17831","OR4444312138020110922","Wildfire","Initial",1588,44.444,-121.359,"2011-09-22","None",2011-09-22,2011,9,22,23.3264449511917,"USC00357857",-121.5486,44.2842
"17832","OR4463812121020110822","Wildfire","Initial",1166,44.638,-121.2,"2011-08-22","",2011-08-22,2011,8,22,5.11393267741539,"USC00355142",-121.1461,44.6633
"17833","OR4472112022920110802","Wildfire","Initial",4556,44.699,-120.223,"2011-08-02","",2011-08-02,2011,8,2,16.8736292051653,"USC00355638",-120.1156,44.5681
"17834","OR4473012013820110825","Wildfire","Initial",1990,44.756,-120.104,"2011-08-25","",2011-08-25,2011,8,25,20.9371135825641,"USC00355638",-120.1156,44.5681
"17835","OR4473212142520110504","Prescribed Fire","Initial",1059,44.724,-121.434,"2011-05-04","",2011-05-04,2011,5,4,14.5104696948748,"USC00356532",-121.2506,44.7275
"17836","OR4474212096020110801","Wildfire","Initial",6608,44.709,-120.927,"2011-08-01","",2011-08-01,2011,8,1,11.8318690078945,"USC00355139",-121.0011,44.6167
"17837","OR4476712123320110824","Wildfire","Initial",44498,44.745,-121.505,"2011-08-24","",2011-08-24,2011,8,24,20.2111269913955,"USC00356532",-121.2506,44.7275
"17838","OR4478312125820110707","Wildfire","Initial",1351,44.78,-121.272,"2011-07-07","",2011-07-07,2011,7,7,6.08420407590736,"USC00356532",-121.2506,44.7275
"17839","OR4485612210620110826","Wildfire","Extended",2881,44.863,-122.098,"2011-08-26","",2011-08-26,2011,8,26,19.7984120610081,"USC00352292",-122.2547,44.7242
"17840","OR4485812079620110801","Wildfire","Initial",3859,44.875,-120.842,"2011-08-01","",2011-08-01,2011,8,1,9.32224293094688,"USC00350197",-120.7533,44.8197
"17841","OR4493112043020110824","Wildfire","Initial",71495,44.996,-120.421,"2011-08-24","",2011-08-24,2011,8,24,16.0213136624017,"USC00353038",-120.2175,44.9983
"17842","OR4503712107920110824","Wildfire","Initial",65350,44.97,-121.024,"2011-08-24","",2011-08-24,2011,8,24,27.1226569421788,"USC00350197",-120.7533,44.8197
"17843","OR4530112101720110804","Wildfire","Initial",5704,45.282,-120.983,"2011-08-04","",2011-08-04,2011,8,4,22.3358571776916,"USC00352440",-121.1303,45.4539
"17844","OR4542512164220110827","Wildfire","Extended (SS)",6069,45.427,-121.701,"2011-08-27","",2011-08-27,2011,8,27,3.67437798534318,"USS0021D04S",-121.7,45.46
"17845","OR4555812091720110822","Wildfire","Initial",1518,45.563,-120.928,"2011-08-22","",2011-08-22,2011,8,22,18.2878684358517,"USC00355734",-120.7236,45.4825
"17846","OR4579411674120110907","Wildfire","Initial",8597,45.786,-116.716,"2011-09-07","",2011-09-07,2011,9,7,37.2809591318967,"USC00102159",-116.3919,46.0336
"17847","SC3214708108420110209","Prescribed Fire","Initial",801,32.148,-81.088,"2011-02-09","Includes separate adjacent burn",2011-02-09,2011,2,9,11.6731062710604,"USW00003822",-81.21,32.13
"17848","SC3305107964020110324","Wildfire","Initial",1697,33.061,-79.643,"2011-03-24","",2011-03-24,2011,3,24,25.3616777090003,"USC00384449",-79.6964,33.2844
"17849","SC3309408045620110324","Wildfire","Initial (SS)",1389,33.099,-80.435,"2011-03-24","",2011-03-24,2011,3,24,12.1172103740704,"USC00383525",-80.35,33.0167
"17850","SC3317807943320110323","Wildfire","Initial",1592,33.177,-79.432,"2011-03-23","",2011-03-23,2011,3,23,6.89831975894355,"USW00003728",-79.3636,33.1533
"17851","SC3376907891720110703","Wildfire","Initial",882,33.787,-78.913,"2011-07-03","",2011-07-03,2011,7,3,9.17801749944922,"USC00386153",-78.8219,33.7544
"17852","SC3453508022120110407","Prescribed Fire","Initial",676,34.533,-80.219,"2011-04-07","",2011-04-07,2011,4,7,21.9223076759389,"USC00383990",-80.0486,34.395
"17853","SC3454308024520110408","Prescribed Fire","Initial",583,34.543,-80.244,"2011-04-08","",2011-04-08,2011,4,8,24.3521127485086,"USC00383990",-80.0486,34.395
"17854","SC3456008023020110412","Prescribed Fire","Initial",639,34.568,-80.229,"2011-04-12","",2011-04-12,2011,4,12,24.9324946176793,"USC00381645",-80.0375,34.7272
"17855","SC3456008029820110403","Prescribed Fire","Initial",658,34.55,-80.299,"2011-04-03","",2011-04-03,2011,4,3,28.7364137315545,"USC00383990",-80.0486,34.395
"17856","SC3515708137620110218","Prescribed Fire","Initial",713,35.137,-81.399,"2011-02-18","",2011-02-18,2011,2,18,14.5056565073959,"USC00386293",-81.4928,35.0317
"17857","SD4331810023020111005","Wildfire","Initial (SS)",11115,43.56,-100.283,"2011-10-05","",2011-10-05,2011,10,5,17.3973409759428,"USC00399442",-100.4814,43.4989
"17858","SD4343610385020110811","Wildfire","Initial",5332,43.431,-103.863,"2011-08-11","",2011-08-11,2011,8,11,13.4954911209602,"USC00392557",-103.8214,43.3136
